items,date,order_id,order_accepted,order_refused_reason,calories,price
"['cheesy combo', 'cheesy combo']",2022-10-12,28929,False,Total calories exceeds 2000,2140,22
"['iced tea', 'salad', 'veggie burger', 'vegan combo']",2022-10-12,28930,True,,940,22
"['lemonade', 'iced tea', 'salad']",2022-10-12,28931,True,,175,8
"['veggie combo', 'cheesy combo']",2022-10-12,28932,True,,1770,21
"['hamburger', 'veggie combo']",2022-10-12,28933,True,,1300,15
"['cheese burger', 'hamburger', 'sweet potatoes', 'veggie combo']",2022-10-12,28934,False,Total calories exceeds 2000,2280,25
"['vegan combo', 'veggie combo']",2022-10-12,28935,True,,1155,20
['hamburger'],2022-10-12,28936,True,,600,5
"['lemonade', 'veggie combo']",2022-10-12,28937,True,,790,12
"['cheese burger', 'vegan combo']",2022-10-12,28938,True,,1205,17
"['sweet potatoes', 'hamburger', 'salad', 'veggie combo']",2022-10-12,28939,True,,1545,22
"['hamburger', 'vegan burger', 'salad']",2022-10-12,28940,True,,965,15
"['cheese burger', 'vegan combo', 'veggie combo']",2022-10-12,28941,True,,1905,27
['cheese burger'],2022-10-12,28942,True,,750,7
['salad'],2022-10-12,28943,True,,15,4
"['iced tea', 'cheese burger', 'salad']",2022-10-12,28944,True,,835,13
['veggie burger'],2022-10-12,28945,True,,400,6
"['iced tea', 'cheesy combo', 'veggie combo']",2022-10-12,28946,True,,1840,23
"['vegan combo', 'veggie combo']",2022-10-12,28947,True,,1155,20
"['lemonade', 'lemonade', 'veggie burger', 'cheesy combo']",2022-10-12,28948,True,,1650,21
"['iced tea', 'veggie burger', 'sweet potatoes']",2022-10-12,28949,True,,700,11
['iced tea'],2022-10-12,28950,True,,70,2
"['iced tea', 'cheesy combo', 'veggie combo']",2022-10-12,28951,True,,1840,23
"['hamburger', 'vegan burger', 'iced tea']",2022-10-12,28952,True,,1020,13
"['vegan burger', 'vegan combo']",2022-10-12,28953,True,,805,16
"['vegan burger', 'cheesy combo', 'vegan combo']",2022-10-12,28954,True,,1875,27
"['veggie combo', 'veggie combo']",2022-10-12,28955,True,,1400,20
"['veggie burger', 'vegan burger']",2022-10-12,28956,True,,750,12
"['vegan combo', 'veggie combo']",2022-10-12,28957,True,,1155,20
['hamburger'],2022-10-12,28958,True,,600,5
"['hamburger', 'vegan combo', 'veggie combo']",2022-10-12,28959,True,,1755,25
"['hamburger', 'sweet potatoes']",2022-10-12,28960,True,,830,8
"['veggie combo', 'vegan combo']",2022-10-12,28961,True,,1155,20
"['vegan combo', 'veggie combo']",2022-10-12,28962,True,,1155,20
"['vegan burger', 'vegan burger', 'salad']",2022-10-12,28963,True,,715,16
"['veggie burger', 'vegan burger', 'lemonade']",2022-10-12,28964,True,,840,14
"['hamburger', 'cheese burger', 'vegan burger']",2022-10-12,28965,True,,1700,18
"['veggie burger', 'sweet potatoes', 'cheese burger', 'veggie combo']",2022-10-12,28966,False,Total calories exceeds 2000,2080,26
"['hamburger', 'veggie burger', 'vegan burger', 'vegan combo']",2022-10-12,28967,True,,1805,27
"['salad', 'cheese burger', 'hamburger', 'veggie combo']",2022-10-12,28968,False,Total calories exceeds 2000,2065,26
"['veggie combo', 'cheesy combo']",2022-10-12,28969,True,,1770,21
"['salad', 'veggie combo', 'cheesy combo']",2022-10-12,28970,True,,1785,25
"['cheese burger', 'veggie combo', 'veggie combo']",2022-10-12,28971,False,Total calories exceeds 2000,2150,27
['iced tea'],2022-10-12,28972,True,,70,2
"['iced tea', 'cheesy combo', 'vegan combo']",2022-10-12,28973,True,,1595,23
"['iced tea', 'lemonade', 'cheese burger']",2022-10-12,28974,True,,910,11
"['cheese burger', 'iced tea']",2022-10-12,28975,True,,820,9
['hamburger'],2022-10-12,28976,True,,600,5
"['salad', 'vegan burger', 'iced tea']",2022-10-12,28977,True,,435,12
"['sweet potatoes', 'cheese burger']",2022-10-12,28978,True,,980,10
"['cheese burger', 'salad', 'cheese burger']",2022-10-12,28979,True,,1515,18
"['salad', 'vegan burger', 'veggie combo']",2022-10-12,28980,True,,1065,20
"['cheesy combo', 'cheesy combo']",2022-10-12,28981,False,Total calories exceeds 2000,2140,22
"['veggie burger', 'veggie burger', 'veggie combo']",2022-10-12,28982,True,,1500,22
"['veggie burger', 'cheesy combo', 'veggie combo']",2022-10-12,28983,False,Total calories exceeds 2000,2170,27
['cheese burger'],2022-10-12,28984,True,,750,7
"['veggie burger', 'salad', 'cheese burger', 'cheesy combo']",2022-10-12,28985,False,Total calories exceeds 2000,2235,28
"['salad', 'lemonade', 'iced tea', 'veggie combo']",2022-10-12,28986,True,,875,18
"['cheese burger', 'vegan burger', 'vegan burger', 'veggie combo']",2022-10-12,28987,False,Total calories exceeds 2000,2150,29
"['sweet potatoes', 'cheesy combo', 'veggie combo']",2022-10-12,28988,True,,2000,24
"['cheese burger', 'hamburger']",2022-10-12,28989,True,,1350,12
"['sweet potatoes', 'vegan combo', 'vegan combo']",2022-10-12,28990,True,,1140,23
"['veggie burger', 'cheese burger', 'vegan combo']",2022-10-12,28991,True,,1605,23
"['iced tea', 'iced tea']",2022-10-12,28992,True,,140,4
"['vegan combo', 'cheesy combo']",2022-10-12,28993,True,,1525,21
"['vegan combo', 'vegan combo']",2022-10-12,28994,True,,910,20
"['cheesy combo', 'cheesy combo']",2022-10-12,28995,False,Total calories exceeds 2000,2140,22
"['hamburger', 'cheesy combo', 'veggie combo']",2022-10-12,28996,False,Total calories exceeds 2000,2370,26
"['veggie combo', 'cheesy combo']",2022-10-12,28997,True,,1770,21
"['sweet potatoes', 'veggie combo', 'vegan combo']",2022-10-13,28998,True,,1385,23
"['veggie combo', 'vegan combo']",2022-10-13,28999,True,,1155,20
"['cheese burger', 'sweet potatoes']",2022-10-13,29000,True,,980,10
"['vegan burger', 'veggie combo']",2022-10-13,29001,True,,1050,16
"['hamburger', 'vegan combo', 'vegan combo']",2022-10-13,29002,True,,1510,25
"['lemonade', 'iced tea']",2022-10-13,29003,True,,160,4
"['vegan burger', 'vegan combo', 'veggie combo']",2022-10-13,29004,True,,1505,26
"['cheese burger', 'vegan burger', 'cheesy combo']",2022-10-13,29005,False,Total calories exceeds 2000,2170,24
"['cheese burger', 'salad']",2022-10-13,29006,True,,765,11
"['vegan combo', 'veggie combo']",2022-10-13,29007,True,,1155,20
"['vegan burger', 'veggie burger', 'iced tea']",2022-10-13,29008,True,,820,14
"['vegan combo', 'veggie combo']",2022-10-13,29009,True,,1155,20
['sweet potatoes'],2022-10-13,29010,True,,230,3
"['sweet potatoes', 'veggie burger', 'sweet potatoes', 'veggie combo']",2022-10-13,29011,True,,1560,22
"['vegan combo', 'vegan combo']",2022-10-13,29012,True,,910,20
"['salad', 'lemonade', 'vegan burger', 'veggie combo']",2022-10-13,29013,True,,1155,22
"['vegan burger', 'iced tea', 'cheesy combo']",2022-10-13,29014,True,,1490,19
"['salad', 'cheese burger', 'salad']",2022-10-13,29015,True,,780,15
"['salad', 'iced tea']",2022-10-13,29016,True,,85,6
"['veggie burger', 'veggie combo']",2022-10-13,29017,True,,1100,16
['sweet potatoes'],2022-10-13,29018,True,,230,3
['veggie burger'],2022-10-13,29019,True,,400,6
"['iced tea', 'vegan burger', 'veggie combo']",2022-10-13,29020,True,,1120,18
"['lemonade', 'cheesy combo']",2022-10-13,29021,True,,1160,13
"['vegan combo', 'vegan combo']",2022-10-13,29022,True,,910,20
['hamburger'],2022-10-13,29023,True,,600,5
"['veggie combo', 'veggie combo']",2022-10-13,29024,True,,1400,20
['vegan burger'],2022-10-13,29025,True,,350,6
"['vegan burger', 'vegan combo', 'veggie combo']",2022-10-13,29026,True,,1505,26
"['salad', 'vegan combo', 'veggie combo']",2022-10-13,29027,True,,1170,24
"['sweet potatoes', 'cheesy combo', 'veggie combo']",2022-10-13,29028,True,,2000,24
"['salad', 'vegan combo', 'vegan combo']",2022-10-13,29029,True,,925,24
"['vegan combo', 'vegan combo']",2022-10-13,29030,True,,910,20
"['veggie combo', 'veggie combo']",2022-10-13,29031,True,,1400,20
"['vegan burger', 'salad', 'cheesy combo']",2022-10-13,29032,True,,1435,21
"['veggie combo', 'veggie combo']",2022-10-13,29033,True,,1400,20
"['vegan burger', 'sweet potatoes', 'veggie combo']",2022-10-13,29034,True,,1280,19
"['vegan combo', 'veggie combo']",2022-10-13,29035,True,,1155,20
['lemonade'],2022-10-13,29036,True,,90,2
"['hamburger', 'lemonade', 'lemonade', 'veggie combo']",2022-10-13,29037,True,,1480,19
"['veggie burger', 'vegan burger']",2022-10-13,29038,True,,750,12
"['hamburger', 'cheesy combo', 'veggie combo']",2022-10-13,29039,False,Total calories exceeds 2000,2370,26
"['lemonade', 'cheese burger', 'vegan combo']",2022-10-13,29040,True,,1295,19
"['vegan combo', 'veggie combo']",2022-10-13,29041,True,,1155,20
"['veggie burger', 'cheese burger', 'cheesy combo']",2022-10-13,29042,False,Total calories exceeds 2000,2220,24
"['cheese burger', 'vegan combo', 'veggie combo']",2022-10-13,29043,True,,1905,27
['salad'],2022-10-13,29044,True,,15,4
"['salad', 'veggie burger']",2022-10-13,29045,True,,415,10
"['veggie burger', 'vegan burger', 'vegan burger']",2022-10-13,29046,True,,1100,18
"['cheesy combo', 'cheesy combo']",2022-10-13,29047,False,Total calories exceeds 2000,2140,22
"['sweet potatoes', 'hamburger', 'cheesy combo']",2022-10-13,29048,True,,1900,19
"['sweet potatoes', 'cheesy combo']",2022-10-13,29049,True,,1300,14
"['cheesy combo', 'veggie combo']",2022-10-13,29050,True,,1770,21
['cheese burger'],2022-10-13,29051,True,,750,7
"['sweet potatoes', 'veggie combo', 'vegan combo']",2022-10-13,29052,True,,1385,23
"['salad', 'sweet potatoes']",2022-10-13,29053,True,,245,7
"['sweet potatoes', 'sweet potatoes']",2022-10-13,29054,True,,460,6
"['iced tea', 'sweet potatoes', 'cheesy combo']",2022-10-13,29055,True,,1370,16
['cheese burger'],2022-10-13,29056,True,,750,7
"['vegan combo', 'vegan combo']",2022-10-14,29057,True,,910,20
"['veggie combo', 'cheesy combo']",2022-10-14,29058,True,,1770,21
"['iced tea', 'vegan burger', 'lemonade']",2022-10-14,29059,True,,510,10
"['vegan combo', 'cheesy combo']",2022-10-14,29060,True,,1525,21
"['hamburger', 'veggie combo']",2022-10-14,29061,True,,1300,15
"['iced tea', 'veggie combo']",2022-10-14,29062,True,,770,12
"['vegan burger', 'vegan burger']",2022-10-14,29063,True,,700,12
"['iced tea', 'hamburger', 'vegan combo']",2022-10-14,29064,True,,1125,17
"['vegan combo', 'vegan combo']",2022-10-14,29065,True,,910,20
"['iced tea', 'lemonade']",2022-10-14,29066,True,,160,4
"['iced tea', 'iced tea', 'veggie combo']",2022-10-14,29067,True,,840,14
"['hamburger', 'lemonade']",2022-10-14,29068,True,,690,7
"['sweet potatoes', 'veggie combo', 'vegan combo']",2022-10-14,29069,True,,1385,23
"['iced tea', 'vegan combo', 'vegan combo']",2022-10-14,29070,True,,980,22
"['vegan burger', 'cheesy combo', 'cheesy combo']",2022-10-14,29071,False,Total calories exceeds 2000,2490,28
"['sweet potatoes', 'cheesy combo']",2022-10-14,29072,True,,1300,14
"['veggie burger', 'vegan combo', 'veggie combo']",2022-10-14,29073,True,,1555,26
"['veggie combo', 'cheesy combo']",2022-10-14,29074,True,,1770,21
['vegan burger'],2022-10-14,29075,True,,350,6
"['lemonade', 'vegan combo', 'vegan combo']",2022-10-14,29076,True,,1000,22
"['lemonade', 'cheesy combo']",2022-10-14,29077,True,,1160,13
"['cheesy combo', 'vegan combo']",2022-10-14,29078,True,,1525,21
"['lemonade', 'hamburger', 'vegan combo']",2022-10-14,29079,True,,1145,17
"['vegan combo', 'cheesy combo']",2022-10-14,29080,True,,1525,21
"['sweet potatoes', 'cheese burger']",2022-10-14,29081,True,,980,10
"['cheese burger', 'salad', 'lemonade', 'vegan combo']",2022-10-14,29082,True,,1310,23
['cheese burger'],2022-10-14,29083,True,,750,7
"['cheesy combo', 'vegan combo']",2022-10-14,29084,True,,1525,21
"['iced tea', 'vegan combo', 'cheesy combo']",2022-10-14,29085,True,,1595,23
"['iced tea', 'veggie combo', 'veggie combo']",2022-10-14,29086,True,,1470,22
"['cheesy combo', 'veggie combo']",2022-10-14,29087,True,,1770,21
"['hamburger', 'cheesy combo', 'cheesy combo']",2022-10-14,29088,False,Total calories exceeds 2000,2740,27
"['salad', 'lemonade', 'veggie burger', 'cheesy combo']",2022-10-14,29089,True,,1575,23
"['lemonade', 'cheesy combo', 'veggie combo']",2022-10-14,29090,True,,1860,23
"['hamburger', 'sweet potatoes', 'sweet potatoes', 'veggie combo']",2022-10-14,29091,True,,1760,21
"['veggie burger', 'veggie combo', 'veggie combo']",2022-10-14,29092,True,,1800,26
"['salad', 'cheese burger']",2022-10-14,29093,True,,765,11
"['salad', 'vegan combo', 'cheesy combo']",2022-10-14,29094,True,,1540,25
"['vegan burger', 'vegan burger', 'veggie combo']",2022-10-14,29095,True,,1400,22
"['lemonade', 'veggie combo', 'vegan combo']",2022-10-14,29096,True,,1245,22
"['veggie burger', 'cheesy combo', 'cheesy combo']",2022-10-14,29097,False,Total calories exceeds 2000,2540,28
"['sweet potatoes', 'sweet potatoes']",2022-10-14,29098,True,,460,6
"['lemonade', 'veggie burger']",2022-10-14,29099,True,,490,8
"['lemonade', 'hamburger', 'lemonade']",2022-10-14,29100,True,,780,9
"['iced tea', 'cheesy combo', 'cheesy combo']",2022-10-14,29101,False,Total calories exceeds 2000,2210,24
['vegan burger'],2022-10-14,29102,True,,350,6
"['veggie combo', 'veggie combo']",2022-10-14,29103,True,,1400,20
"['sweet potatoes', 'sweet potatoes', 'vegan combo']",2022-10-14,29104,True,,915,16
"['lemonade', 'lemonade', 'cheesy combo']",2022-10-14,29105,True,,1250,15
"['veggie burger', 'sweet potatoes']",2022-10-14,29106,True,,630,9
"['veggie combo', 'veggie combo']",2022-10-14,29107,True,,1400,20
"['cheesy combo', 'vegan combo']",2022-10-14,29108,True,,1525,21
['vegan burger'],2022-10-14,29109,True,,350,6
"['hamburger', 'veggie combo']",2022-10-14,29110,True,,1300,15
"['vegan combo', 'cheesy combo']",2022-10-14,29111,True,,1525,21
"['vegan burger', 'iced tea', 'veggie combo']",2022-10-14,29112,True,,1120,18
"['cheese burger', 'cheese burger', 'lemonade', 'vegan combo']",2022-10-14,29113,False,Total calories exceeds 2000,2045,26
"['salad', 'sweet potatoes', 'hamburger', 'cheesy combo']",2022-10-14,29114,True,,1915,23
"['vegan burger', 'salad', 'vegan combo']",2022-10-14,29115,True,,820,20
"['lemonade', 'veggie burger']",2022-10-14,29116,True,,490,8
"['veggie combo', 'veggie combo']",2022-10-14,29117,True,,1400,20
"['veggie burger', 'hamburger', 'lemonade', 'vegan combo']",2022-10-14,29118,True,,1545,23
"['cheese burger', 'cheesy combo', 'veggie combo']",2022-10-14,29119,False,Total calories exceeds 2000,2520,28
"['cheese burger', 'veggie combo']",2022-10-14,29120,True,,1450,17
"['veggie burger', 'iced tea']",2022-10-14,29121,True,,470,8
"['veggie combo', 'vegan combo']",2022-10-14,29122,True,,1155,20
"['cheese burger', 'veggie combo', 'veggie combo']",2022-10-14,29123,False,Total calories exceeds 2000,2150,27
"['veggie burger', 'hamburger', 'veggie combo']",2022-10-14,29124,True,,1700,21
"['sweet potatoes', 'lemonade', 'veggie burger']",2022-10-14,29125,True,,720,11
"['salad', 'hamburger']",2022-10-14,29126,True,,615,9
"['lemonade', 'vegan burger', 'lemonade', 'cheesy combo']",2022-10-14,29127,True,,1600,21
"['hamburger', 'cheesy combo', 'veggie combo']",2022-10-14,29128,False,Total calories exceeds 2000,2370,26
"['salad', 'iced tea', 'iced tea']",2022-10-14,29129,True,,155,8
['lemonade'],2022-10-14,29130,True,,90,2
"['iced tea', 'cheese burger', 'cheese burger', 'vegan combo']",2022-10-14,29131,False,Total calories exceeds 2000,2025,26
"['cheesy combo', 'vegan combo']",2022-10-14,29132,True,,1525,21
"['salad', 'salad']",2022-10-14,29133,True,,30,8
"['vegan combo', 'vegan combo']",2022-10-14,29134,True,,910,20
"['veggie burger', 'iced tea', 'vegan burger']",2022-10-14,29135,True,,820,14
"['iced tea', 'cheese burger']",2022-10-14,29136,True,,820,9
"['vegan burger', 'salad', 'cheesy combo']",2022-10-14,29137,True,,1435,21
"['veggie burger', 'vegan combo']",2022-10-14,29138,True,,855,16
"['cheese burger', 'cheesy combo']",2022-10-14,29139,True,,1820,18
"['salad', 'veggie burger', 'veggie burger']",2022-10-14,29140,True,,815,16
"['salad', 'cheesy combo', 'cheesy combo']",2022-10-14,29141,False,Total calories exceeds 2000,2155,26
"['veggie combo', 'vegan combo']",2022-10-14,29142,True,,1155,20
"['iced tea', 'cheese burger', 'vegan combo']",2022-10-14,29143,True,,1275,19
"['veggie burger', 'sweet potatoes', 'vegan burger']",2022-10-14,29144,True,,980,15
"['lemonade', 'lemonade', 'vegan burger', 'vegan combo']",2022-10-14,29145,True,,985,20
"['veggie burger', 'vegan burger', 'cheese burger']",2022-10-14,29146,True,,1500,19
"['hamburger', 'veggie combo', 'vegan combo']",2022-10-14,29147,True,,1755,25
"['salad', 'salad', 'salad', 'cheesy combo']",2022-10-14,29148,True,,1115,23
"['iced tea', 'veggie burger', 'veggie burger', 'vegan combo']",2022-10-14,29149,True,,1325,24
"['veggie burger', 'salad']",2022-10-14,29150,True,,415,10
"['vegan burger', 'salad', 'cheese burger']",2022-10-14,29151,True,,1115,17
"['veggie burger', 'cheese burger', 'cheese burger']",2022-10-14,29152,True,,1900,20
"['hamburger', 'cheesy combo', 'cheesy combo']",2022-10-14,29153,False,Total calories exceeds 2000,2740,27
"['veggie burger', 'vegan combo']",2022-10-14,29154,True,,855,16
"['sweet potatoes', 'vegan combo', 'vegan combo']",2022-10-14,29155,True,,1140,23
"['veggie burger', 'cheesy combo']",2022-10-14,29156,True,,1470,17
"['sweet potatoes', 'iced tea', 'iced tea']",2022-10-14,29157,True,,370,7
"['salad', 'hamburger', 'lemonade', 'vegan combo']",2022-10-14,29158,True,,1160,21
"['veggie burger', 'vegan combo']",2022-10-14,29159,True,,855,16
"['salad', 'hamburger', 'salad']",2022-10-14,29160,True,,630,13
"['hamburger', 'lemonade']",2022-10-14,29161,True,,690,7
"['lemonade', 'cheesy combo', 'cheesy combo']",2022-10-14,29162,False,Total calories exceeds 2000,2230,24
"['sweet potatoes', 'cheese burger', 'cheese burger', 'veggie combo']",2022-10-14,29163,False,Total calories exceeds 2000,2430,27
['lemonade'],2022-10-14,29164,True,,90,2
['iced tea'],2022-10-14,29165,True,,70,2
"['vegan burger', 'lemonade']",2022-10-14,29166,True,,440,8
"['hamburger', 'sweet potatoes', 'veggie burger', 'cheesy combo']",2022-10-14,29167,False,Total calories exceeds 2000,2300,25
"['iced tea', 'lemonade']",2022-10-14,29168,True,,160,4
"['cheese burger', 'lemonade', 'veggie combo']",2022-10-14,29169,True,,1540,19
"['veggie combo', 'cheesy combo']",2022-10-14,29170,True,,1770,21
"['veggie combo', 'cheesy combo']",2022-10-14,29171,True,,1770,21
"['iced tea', 'iced tea']",2022-10-14,29172,True,,140,4
"['hamburger', 'cheesy combo', 'veggie combo']",2022-10-14,29173,False,Total calories exceeds 2000,2370,26
"['cheesy combo', 'vegan combo']",2022-10-14,29174,True,,1525,21
"['sweet potatoes', 'veggie combo']",2022-10-14,29175,True,,930,13
"['cheese burger', 'veggie combo']",2022-10-14,29176,True,,1450,17
"['hamburger', 'cheesy combo']",2022-10-14,29177,True,,1670,16
['hamburger'],2022-10-14,29178,True,,600,5
"['sweet potatoes', 'vegan combo', 'veggie combo']",2022-10-14,29179,True,,1385,23
"['iced tea', 'cheesy combo']",2022-10-14,29180,True,,1140,13
"['veggie burger', 'sweet potatoes', 'salad']",2022-10-14,29181,True,,645,13
['salad'],2022-10-14,29182,True,,15,4
"['iced tea', 'veggie combo', 'veggie combo']",2022-10-14,29183,True,,1470,22
"['cheesy combo', 'cheesy combo']",2022-10-14,29184,False,Total calories exceeds 2000,2140,22
"['vegan burger', 'iced tea', 'lemonade']",2022-10-14,29185,True,,510,10
"['salad', 'cheesy combo']",2022-10-14,29186,True,,1085,15
"['veggie burger', 'cheesy combo', 'veggie combo']",2022-10-14,29187,False,Total calories exceeds 2000,2170,27
"['iced tea', 'hamburger', 'cheesy combo']",2022-10-14,29188,True,,1740,18
